name,owner,url,stars,forks,watchers,created_at,updated_at,description,repo_age_days,merged_pull_requests,total_releases,days_since_last_update,primary_language,closed_issues_ratio,total_issues,closed_issues
folly,facebook,https://github.com/facebook/folly,29698,5752,1014,2012-06-01T20:49:04Z,2025-08-21T21:20:59Z,An open-source C++ library developed and used at Facebook.,4829,13,254,0,C++,0.7606209150326797,1224,931
stb,nothings,https://github.com/nothings/stb,29692,7878,633,2014-05-25T16:51:23Z,2025-08-21T21:41:54Z,stb single-file public domain libraries for C/C++,4106,288,0,0,C,0.7771556550951848,893,694
wails,wailsapp,https://github.com/wailsapp/wails,29689,1454,147,2018-12-15T23:14:06Z,2025-08-21T21:33:41Z,Create beautiful applications using Go,2440,1503,242,0,Go,0.8785178236397748,2132,1873
algo,trailofbits,https://github.com/trailofbits/algo,29674,2355,445,2016-05-15T03:42:48Z,2025-08-21T17:00:54Z,Set up a personal VPN in the cloud,3385,575,2,0,Python,0.9474984558369364,1619,1534
Hyprland,hyprwm,https://github.com/hyprwm/Hyprland,29633,1281,118,2022-03-16T19:49:13Z,2025-08-21T23:10:40Z,"Hyprland is an independent, highly customizable, dynamic tiling Wayland compositor that doesn't sacrifice on its looks.",1254,1879,96,0,C++,0.9918855728235456,7271,7212
Mr.-Ranedeer-AI-Tutor,JushBJJ,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,29626,3381,355,2023-03-31T12:37:26Z,2025-08-21T22:20:14Z,A GPT-4 AI Tutor Prompt for customizable personalized learning experiences.,874,18,3,0,Unknown,0.723404255319149,47,34
WSL,microsoft,https://github.com/microsoft/WSL,29619,1460,599,2016-04-06T17:32:56Z,2025-08-21T18:47:55Z,Windows Subsystem for Linux,3424,137,94,0,C++,0.9134140105675814,11734,10718
vue-vben-admin,vbenjs,https://github.com/vbenjs/vue-vben-admin,29615,8032,260,2020-07-11T02:29:21Z,2025-08-21T20:29:11Z,"A modern vue admin panel built with Vue3, Shadcn UI, Vite, TypeScript, and Monorepo. It's fast!",1867,1638,60,0,Vue,0.9649610678531702,3596,3470
apollo,apolloconfig,https://github.com/apolloconfig/apollo,29606,10234,1251,2016-03-04T10:24:23Z,2025-08-21T05:45:33Z,Apollo is a reliable configuration management system suitable for microservice configuration management scenarios.,3457,1449,41,0,Java,0.9582338902147971,3352,3212
glances,nicolargo,https://github.com/nicolargo/glances,29597,1614,507,2011-12-04T08:49:15Z,2025-08-21T22:17:29Z,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",5009,743,51,0,Python,0.9392614188532555,2058,1933
motion,motiondivision,https://github.com/motiondivision/motion,29559,1010,110,2018-11-16T09:48:38Z,2025-08-21T21:55:03Z,A modern animation library for React and JavaScript,2470,1061,0,0,TypeScript,0.8454496499730748,1857,1570
project-guidelines,elsewhencode,https://github.com/elsewhencode/project-guidelines,29554,3207,616,2017-06-30T10:17:55Z,2025-08-21T15:33:35Z,A set of best practices for JavaScript projects,2974,113,0,0,JavaScript,0.7631578947368421,38,29
react-boilerplate,react-boilerplate,https://github.com/react-boilerplate/react-boilerplate,29538,6091,516,2015-02-18T14:36:32Z,2025-08-21T19:53:36Z,"🔥 A highly scalable, offline-first foundation with the best developer experience and a focus on performance and best practices.",3837,715,16,0,JavaScript,0.9549502357255107,1909,1823
500lines,aosabook,https://github.com/aosabook/500lines,29515,5865,1781,2013-11-04T02:02:53Z,2025-08-21T09:07:47Z,500 Lines or Less,4308,175,0,0,JavaScript,0.5857142857142857,70,41
phantomjs,ariya,https://github.com/ariya/phantomjs,29479,5742,1119,2010-12-27T08:18:58Z,2025-08-19T16:38:27Z,Scriptable Headless Browser,5351,562,0,2,C++,0.9970495258166491,4745,4731
mantine,mantinedev,https://github.com/mantinedev/mantine,29457,2130,102,2021-01-07T14:02:19Z,2025-08-21T20:45:59Z,A fully featured React components library,1687,1491,271,0,TypeScript,0.9929121725731895,3245,3222
react-three-fiber,pmndrs,https://github.com/pmndrs/react-three-fiber,29415,1719,211,2019-02-25T14:31:51Z,2025-08-21T14:50:02Z,🇨🇭 A React renderer for Three.js,2369,651,125,0,TypeScript,0.9278074866310161,1122,1041
django-rest-framework,encode,https://github.com/encode/django-rest-framework,29393,6995,619,2011-03-02T17:13:56Z,2025-08-21T23:00:02Z,Web APIs for Django. 🎸,5286,3021,21,0,Python,0.985297845373891,3945,3887
hey,heyverse,https://github.com/heyverse/hey,29379,1757,158,2022-03-19T15:01:46Z,2025-08-21T14:14:59Z,Hey is a decentralized and permissionless social media app built with Lens Protocol 🌿,1251,3765,0,0,TypeScript,0,0,0
Hover,IanLunn,https://github.com/IanLunn/Hover,29375,5730,847,2014-01-02T14:27:35Z,2025-08-21T18:04:50Z,"A collection of CSS3 powered hover effects to be applied to links, buttons, logos, SVG, featured images and so on. Easily apply to your own elements, modify or just use for inspiration. Available in CSS, Sass, and LESS.",4249,23,10,0,SCSS,0.7757009345794392,107,83
tokio,tokio-rs,https://github.com/tokio-rs/tokio,29362,2735,315,2016-09-09T22:31:36Z,2025-08-21T20:27:23Z,"A runtime for writing reliable asynchronous applications with Rust. Provides I/O, networking, scheduling, timers, ...",3268,3596,138,0,Rust,0.8679095596985323,2521,2188
css-protips,AllThingsSmitty,https://github.com/AllThingsSmitty/css-protips,29346,2205,678,2015-08-29T12:29:03Z,2025-08-21T21:29:11Z,⚡️ A collection of tips to help take your CSS skills pro 🦾,3645,73,0,0,Unknown,0.9838709677419355,62,61
standard,standard,https://github.com/standard/standard,29339,2322,466,2015-01-27T01:23:31Z,2025-08-21T02:37:35Z,"🌟 JavaScript Style Guide, with linter & automatic code fixer",3859,411,7,0,JavaScript,0.9107142857142857,1232,1122
canal,alibaba,https://github.com/alibaba/canal,29323,7675,1175,2013-01-13T10:59:52Z,2025-08-21T13:12:10Z,阿里巴巴 MySQL binlog 增量订阅&消费组件 ,4603,473,32,0,Java,0.7549682875264271,4730,3571
LibreChat,danny-avila,https://github.com/danny-avila/LibreChat,29317,5445,167,2023-02-12T01:06:52Z,2025-08-21T23:09:56Z,"Enhanced ChatGPT Clone: Features Agents, DeepSeek, Anthropic, AWS, OpenAI, Responses API, Azure, Groq, o1, GPT-5, Mistral, OpenRouter, Vertex AI, Gemini, Artifacts, AI model switching, message search, Code Interpreter, langchain, DALL-E-3, OpenAPI Actions, Functions, Secure Multi-User Auth, Presets, open-source for self-hosting. Active project.",921,2137,58,0,TypeScript,0.9525558616467708,3267,3112
lighthouse,GoogleChrome,https://github.com/GoogleChrome/lighthouse,29290,9553,607,2016-03-08T01:03:11Z,2025-08-21T22:53:12Z,"Automated auditing, performance metrics, and best practices for the web.",3453,5467,125,0,JavaScript,0.9465316345420887,9183,8692
consul,hashicorp,https://github.com/hashicorp/consul,29240,4504,892,2013-11-04T22:15:27Z,2025-08-21T14:05:31Z,"Consul is a distributed, highly available, and data center aware solution to connect and configure applications across dynamic, distributed infrastructure.",4308,13733,217,0,Go,0.7711757269279393,5537,4270
handson-ml2,ageron,https://github.com/ageron/handson-ml2,29211,13144,662,2019-01-08T03:49:07Z,2025-08-21T17:41:39Z,"A series of Jupyter notebooks that walk you through the fundamentals of Machine Learning and Deep Learning in Python using Scikit-Learn, Keras and TensorFlow 2.",2417,64,0,0,Jupyter Notebook,0.5802707930367504,517,300
xxl-job,xuxueli,https://github.com/xuxueli/xxl-job,29202,11287,942,2015-11-28T12:59:34Z,2025-08-21T10:15:59Z,A distributed task scheduling framework.（分布式任务调度平台XXL-JOB）,3554,113,38,0,Java,0.930117501546073,3234,3008
es6features,lukehoban,https://github.com/lukehoban/es6features,29193,2838,1187,2014-03-03T18:29:30Z,2025-08-21T16:20:56Z,Overview of ECMAScript 6 features,4189,41,0,0,Unknown,0.631578947368421,57,36
python-guide,realpython,https://github.com/realpython/python-guide,29155,5882,1368,2011-03-15T03:24:20Z,2025-08-21T19:31:23Z,"Python best practices guidebook, written for humans. ",5273,683,0,0,Batchfile,0.6451612903225806,279,180
DeepFaceLive,iperov,https://github.com/iperov/DeepFaceLive,29142,737,422,2020-12-15T12:19:22Z,2025-08-21T20:23:17Z,Real-time face swap for PC streaming or video calls,1710,13,35,0,Python,0.9930555555555556,144,143
keycloak,keycloak,https://github.com/keycloak/keycloak,29135,7545,391,2013-07-02T13:38:51Z,2025-08-21T23:05:49Z,Open Source Identity and Access Management For Modern Applications and Services,4433,17532,87,0,Java,0.8695766155459431,15258,13268
Clone-Wars,GorvGoyl,https://github.com/GorvGoyl/Clone-Wars,29131,2601,508,2020-12-02T11:10:16Z,2025-08-21T20:47:30Z,"100+ open-source clones of popular sites like Airbnb, Amazon, Instagram, Netflix, Tiktok, Spotify, Whatsapp, Youtube etc. See source code, demo links, tech stack, github stars.",1723,130,0,0,Unknown,0.8536585365853658,82,70
firecracker,firecracker-microvm,https://github.com/firecracker-microvm/firecracker,29119,2021,336,2017-10-19T06:18:47Z,2025-08-21T20:04:16Z,Secure and fast microVMs for serverless computing.,2863,3186,78,0,Rust,0.9669649002064694,1453,1405
viper,spf13,https://github.com/spf13/viper,29111,2061,255,2014-04-02T14:33:33Z,2025-08-21T20:13:48Z,Go configuration with fangs,4159,507,34,0,Go,0.5432372505543237,902,490
TrackersListCollection,XIU2,https://github.com/XIU2/TrackersListCollection,29092,1718,323,2019-10-03T15:55:07Z,2025-08-21T18:53:01Z,🎈 Updated daily! A list of popular BitTorrent Trackers! / 每天更新！全网热门 BT Tracker 列表！,2149,7,0,0,Unknown,0,0,0
swift-algorithm-club,kodecocodes,https://github.com/kodecocodes/swift-algorithm-club,29091,5006,1542,2016-01-26T17:56:12Z,2025-08-21T14:25:40Z,"Algorithms and data structures in Swift, with explanations!",3495,610,0,0,Swift,0.8511627906976744,215,183
tuning_playbook,google-research,https://github.com/google-research/tuning_playbook,29085,2383,299,2023-01-18T23:32:32Z,2025-08-21T19:08:53Z,A playbook for systematically maximizing the performance of deep learning models.,945,14,0,0,Unknown,0.7555555555555555,45,34
plyr,sampotts,https://github.com/sampotts/plyr,29080,3092,435,2015-02-14T11:33:07Z,2025-08-21T06:40:31Z,"A simple HTML5, YouTube and Vimeo player",3841,384,88,0,JavaScript,0.5805991440798859,2103,1221
composer,composer,https://github.com/composer/composer,29076,4676,594,2011-06-08T08:53:00Z,2025-08-21T20:52:44Z,Dependency Manager for PHP,5188,2958,215,0,PHP,0.9852698412698413,7875,7759
COVID-19,CSSEGISandData,https://github.com/CSSEGISandData/COVID-19,29046,18248,864,2020-02-04T22:03:53Z,2025-08-21T22:03:53Z,"Novel Coronavirus (COVID-19) Cases, provided by JHU CSSE",2025,2152,0,0,Unknown,0.553072625698324,3759,2079
zoxide,ajeetdsouza,https://github.com/ajeetdsouza/zoxide,29013,654,51,2020-03-05T13:11:40Z,2025-08-21T21:24:09Z,A smarter cd command. Supports all major shells.,1995,226,36,0,Rust,0.8504398826979472,682,580
refined-github,refined-github,https://github.com/refined-github/refined-github,29012,1599,231,2016-02-15T16:45:02Z,2025-08-21T21:24:33Z,:octocat: Browser extension that simplifies the GitHub interface and adds useful features,3475,3427,173,0,TypeScript,0.9685353423443386,4513,4371
SpringAll,wuyouzhuguli,https://github.com/wuyouzhuguli/SpringAll,28931,8169,856,2018-05-02T02:48:44Z,2025-08-21T13:25:25Z,循序渐进，学习Spring Boot、Spring Boot & Shiro、Spring Batch、Spring Cloud、Spring Cloud Alibaba、Spring Security & Spring Security OAuth2，博客Spring系列源码：https://mrbird.cc,2668,1,0,0,Java,0.5625,48,27
llama3,meta-llama,https://github.com/meta-llama/llama3,28927,3451,248,2024-03-15T17:57:00Z,2025-08-21T22:06:17Z,The official Meta Llama 3 GitHub site,524,23,0,0,Python,0.4061433447098976,293,119
postcss,postcss,https://github.com/postcss/postcss,28858,1582,503,2013-09-24T23:06:48Z,2025-08-21T20:52:38Z,Transforming styles with JS plugins,4349,760,268,0,TypeScript,0.9736585365853658,1025,998
react-spring,pmndrs,https://github.com/pmndrs/react-spring,28854,1206,189,2018-03-07T15:39:32Z,2025-08-21T19:56:53Z,✌️ A spring physics based React animation library,2724,437,52,0,TypeScript,0.9078633836378078,1259,1143
Complete-Python-3-Bootcamp,Pierian-Data,https://github.com/Pierian-Data/Complete-Python-3-Bootcamp,28834,87171,2746,2018-02-12T19:30:10Z,2025-08-21T20:25:25Z,Course Files for Complete Python 3 Bootcamp Course on Udemy,2747,12,0,0,Jupyter Notebook,0.6097560975609756,369,225
todomvc,tastejs,https://github.com/tastejs/todomvc,28818,13763,1097,2011-06-03T19:56:33Z,2025-08-21T12:51:22Z,"Helping you select a JavaScript framework - Todo apps for React.js, Angular, Vue and many more",5193,760,6,0,JavaScript,0.8431122448979592,784,661
dragonfly,dragonflydb,https://github.com/dragonflydb/dragonfly,28746,1075,167,2021-12-11T10:00:42Z,2025-08-21T22:35:09Z,A modern replacement for Redis and Memcached,1349,3315,108,0,C++,0.8545258620689655,1856,1586
hosts,StevenBlack,https://github.com/StevenBlack/hosts,28720,2339,582,2012-04-12T20:22:50Z,2025-08-21T20:13:45Z,"🔒 Consolidating and extending hosts files from several well-curated sources. Optionally pick extensions for porn, social media, and other categories.",4879,486,780,0,Python,0.9464962121212122,2112,1999
spring-cloud-alibaba,alibaba,https://github.com/alibaba/spring-cloud-alibaba,28696,8464,962,2017-12-01T20:49:15Z,2025-08-21T14:45:41Z,Spring Cloud Alibaba provides a one-stop solution for application development for the distributed solutions of Alibaba middleware.,2820,1077,48,0,Java,0.9208,2500,2302
JavaScript30,wesbos,https://github.com/wesbos/JavaScript30,28675,40488,680,2016-12-07T19:15:31Z,2025-08-21T20:19:44Z,30 Day Vanilla JS Challenge,3179,153,0,0,HTML,0,0,0
os-tutorial,cfenollosa,https://github.com/cfenollosa/os-tutorial,28670,3430,795,2014-09-29T08:39:34Z,2025-08-21T19:05:59Z,How to create an OS from scratch,3979,11,0,0,C,0.5833333333333334,180,105
linkedin-skill-assessments-quizzes,Ebazhanov,https://github.com/Ebazhanov/linkedin-skill-assessments-quizzes,28640,13145,367,2019-07-13T19:52:56Z,2025-08-21T20:23:47Z,"Full reference of LinkedIn answers 2024 for skill assessments (aws-lambda, rest-api, javascript, react, git, html, jquery, mongodb, java, Go, python, machine-learning, power-point) linkedin excel test lösungen, linkedin machine learning test LinkedIn test questions and answers ",2231,5638,1,0,Unknown,0.9057239057239057,891,807
kitty,kovidgoyal,https://github.com/kovidgoyal/kitty,28632,1124,193,2016-10-16T14:48:28Z,2025-08-21T21:37:58Z,"Cross-platform, fast, feature-rich, GPU based terminal",3231,1131,128,0,Python,0.9984058664116053,6273,6263
xstate,statelyai,https://github.com/statelyai/xstate,28627,1323,190,2015-09-14T15:04:15Z,2025-08-21T16:21:10Z,Actor-based state management & orchestration for complex app logic.,3629,1975,442,0,TypeScript,0.9226361031518625,1396,1288
slick,kenwheeler,https://github.com/kenwheeler/slick,28623,5850,544,2014-03-24T02:10:05Z,2025-08-21T23:10:22Z,the last carousel you'll ever need,4168,258,48,0,JavaScript,0.6687845303867404,3620,2421
qlib,microsoft,https://github.com/microsoft/qlib,28612,4422,381,2020-08-14T06:46:00Z,2025-08-21T23:05:57Z,"Qlib is an AI-oriented Quant investment platform that aims to use AI tech to empower Quant Research, from exploring ideas to implementing productions. Qlib supports diverse ML modeling paradigms, including supervised learning, market dynamics modeling, and RL, and is now equipped with https://github.com/microsoft/RD-Agent to automate R&D process.",1833,725,23,0,Python,0.7387755102040816,980,724
Jobs_Applier_AI_Agent_AIHawk,feder-cr,https://github.com/feder-cr/Jobs_Applier_AI_Agent_AIHawk,28589,4322,196,2024-08-04T12:15:06Z,2025-08-21T22:35:32Z,"AIHawk aims to easy job hunt process by automating the job application process. Utilizing artificial intelligence, it enables users to apply for multiple jobs in a tailored way.",382,185,0,0,Python,0.983679525222552,674,663
machine-learning-for-software-engineers,ZuzooVn,https://github.com/ZuzooVn/machine-learning-for-software-engineers,28573,6222,1490,2016-10-09T21:20:25Z,2025-08-21T22:43:47Z,A complete daily plan for studying to become a machine learning engineer.,3238,60,0,0,Unknown,0.34615384615384615,26,9
k6,grafana,https://github.com/grafana/k6,28562,1407,345,2016-03-21T15:30:24Z,2025-08-21T22:36:53Z,"A modern load testing tool, using Go and JavaScript",3440,2161,77,0,Go,0.699289000418235,2391,1672
immer,immerjs,https://github.com/immerjs/immer,28551,860,153,2017-12-29T12:25:47Z,2025-08-21T22:15:35Z,Create the next immutable state by mutating the current one,2792,374,109,0,JavaScript,0.9476047904191617,668,633
posthog,PostHog,https://github.com/PostHog/posthog,28532,1866,121,2020-01-23T22:46:58Z,2025-08-21T21:36:55Z,"🦔 PostHog provides open-source web & product analytics, session recording, feature flagging and A/B testing that you can self-host. Get started - free.",2037,25087,19,0,Python,0.7225471085120208,7695,5560
Avalonia,AvaloniaUI,https://github.com/AvaloniaUI/Avalonia,28487,2465,472,2013-12-05T20:13:21Z,2025-08-21T16:11:44Z,"Develop Desktop, Embedded, Mobile and WebAssembly apps with C# and XAML. The most popular .NET UI client technology",4277,5317,110,0,C#,0.7823379923761118,7870,6157
ExplorerPatcher,valinet,https://github.com/valinet/ExplorerPatcher,28482,1170,267,2021-08-09T14:17:24Z,2025-08-21T22:15:56Z,This project aims to enhance the working environment on Windows,1473,18,288,0,C,0.8893841166936791,2468,2195
continue,continuedev,https://github.com/continuedev/continue,28474,3380,124,2023-05-24T03:39:39Z,2025-08-21T22:03:22Z,"⏩ Ship faster with Continuous AI. Build and run custom agents across your IDE, terminal, and CI",820,2829,392,0,TypeScript,0.7983606557377049,3660,2922
data-science-ipython-notebooks,donnemartin,https://github.com/donnemartin/data-science-ipython-notebooks,28473,8014,1614,2015-01-23T19:38:29Z,2025-08-21T16:17:22Z,"Data science Python notebooks: Deep learning (TensorFlow, Theano, Caffe, Keras), scikit-learn, Kaggle, big data (Spark, Hadoop MapReduce, HDFS), matplotlib, pandas, NumPy, SciPy, Python essentials, AWS, and various command lines.",3863,31,0,0,Python,0.5365853658536586,41,22
